crypto_id,date,price,rsi,volatility_7d
bitcoin,2024-05-20,66252.71259591613,56.20688906948428,0.03375056752182112
bitcoin,2024-05-21,71430.29700215145,66.17465795452983,0.042335551851409185
bitcoin,2024-05-22,70189.8358177002,62.504026092213266,0.041807871082899614
bitcoin,2024-05-23,69181.20085677762,59.608720263798645,0.03502353018126064
bitcoin,2024-05-24,67906.46534276106,56.07351232707347,0.03545067475102699
bitcoin,2024-05-25,68539.91646552991,57.42477513709756,0.03428235750026425
bitcoin,2024-05-26,69268.44558973772,58.98738062086047,0.034265992017062236
bitcoin,2024-05-27,68508.83110875699,56.65261466134708,0.03435060179859893
bitcoin,2024-05-28,69367.23871755725,58.64466711048007,0.014187236782366826
bitcoin,2024-05-29,68316.63588049631,55.295350729289126,0.013862058808635943
bitcoin,2024-05-30,67577.26558995963,53.00120246971275,0.01346941980164905
bitcoin,2024-05-31,68372.49288434093,55.15621164423947,0.012613447929853501
bitcoin,2024-06-01,67474.95483698409,52.24449451302349,0.013005339172628545
bitcoin,2024-06-02,67704.32641811523,52.9283830016077,0.01207391274831859
bitcoin,2024-06-03,67740.01690222476,53.04107096882594,0.011613687130979034
bitcoin,2024-06-04,68808.29368590549,56.40517487992973,0.01231214833792679
bitcoin,2024-06-05,70600.01116676089,61.39988452079453,0.014175521367203448
bitcoin,2024-06-06,71184.59943059199,62.89367105919518,0.012395134756033611
bitcoin,2024-06-07,70759.58819301432,61.04406851994534,0.013171461146819824
bitcoin,2024-06-08,69325.36238847222,55.14995577766703,0.01496328380537394
bitcoin,2024-06-09,69315.1041233966,55.10896951431282,0.015045598329432764
bitcoin,2024-06-10,69654.16073760358,56.265871642748365,0.014994082026407389
bitcoin,2024-06-11,69493.17760915738,55.53407666248367,0.014180911364631663
bitcoin,2024-06-12,67329.15232724321,46.734724271201976,0.014159356633495749
bitcoin,2024-06-13,68224.51967501991,50.24734320264667,0.01513560034528074
bitcoin,2024-06-14,66700.31696564378,44.827824923628015,0.016354932200304234
bitcoin,2024-06-15,66011.07873713733,42.59078106890764,0.015553398175853207
bitcoin,2024-06-16,66190.4874891135,43.38279749478205,0.01579563290216046
bitcoin,2024-06-17,66615.53782131766,45.30792016254859,0.015988307165010648
bitcoin,2024-06-18,66460.38897909952,44.710320088648665,0.0159875776684423
bitcoin,2024-06-19,65109.31481219048,39.78866456289896,0.013512233041960463
bitcoin,2024-06-20,64907.07460760319,39.09492445768838,0.011072966753321584
bitcoin,2024-06-21,64844.67441797763,38.86973290671678,0.008881735664035263
bitcoin,2024-06-22,64071.624284709695,36.095806725337226,0.009088705290067943
bitcoin,2024-06-23,64239.90348813148,37.147319655902685,0.009077138576345475
bitcoin,2024-06-24,63221.35738437477,33.54899979789536,0.008614261183234335
bitcoin,2024-06-25,60363.23497529626,25.952191918404765,0.016255174774491753
bitcoin,2024-06-26,61770.41387009536,33.88953168594598,0.020916375981719748
bitcoin,2024-06-27,60749.89619402014,31.271541825285354,0.021081769524850618
bitcoin,2024-06-28,61562.64532550036,35.54223436056769,0.022655824056618323
bitcoin,2024-06-29,60317.09697945116,32.2362901565146,0.023158500874489056
bitcoin,2024-06-30,60864.44316193428,35.093393089548755,0.023787882136541493
bitcoin,2024-07-01,62734.39383945474,43.80987881232964,0.027296157182607913
bitcoin,2024-07-02,62819.82226921849,44.17869456407933,0.0191117796289188
bitcoin,2024-07-03,62042.5650371006,41.509131584038194,0.01843138393489547
bitcoin,2024-07-04,60244.68076433092,36.07842316605259,0.0208253815270981
bitcoin,2024-07-05,57189.17412408636,29.108359437873077,0.026707047307969346
bitcoin,2024-07-06,56739.86285107204,28.24425141773301,0.02633645535694109
bitcoin,2024-07-07,58230.4841542266,35.12495245106393,0.028913587156435067
bitcoin,2024-07-08,55880.3753776708,30.20695536977695,0.02625145439841495
bitcoin,2024-07-09,56665.14073352028,33.552653148366716,0.02803393900231947
bitcoin,2024-07-10,57988.30351208401,38.87329116564371,0.03147915703620353
bitcoin,2024-07-11,57704.20228446288,38.16662492608518,0.030246369145295545
bitcoin,2024-07-12,57388.19247916668,37.35322657812562,0.02299824284734883
bitcoin,2024-07-13,57899.28895749592,39.595436613957,0.022827841354673088
bitcoin,2024-07-14,59152.71913887286,44.812216128395846,0.02210178451321468
bitcoin,2024-07-15,60942.32773996293,51.28167129337534,0.013891272524340503
bitcoin,2024-07-16,64835.48973321571,61.778565785501286,0.02393081108254386
bitcoin,2024-07-17,65162.23625234354,62.508682566607,0.02445601449489702
bitcoin,2024-07-18,64136.31384360687,58.71613496235165,0.026348554077637084
bitcoin,2024-07-19,63959.56900809379,58.06254754626181,0.026005375192957134
bitcoin,2024-07-20,66689.54880734957,64.61447715704443,0.027579484708806553
bitcoin,2024-07-21,67206.06470614894,65.70614965667784,0.027998547050538357
bitcoin,2024-07-22,68088.13996324532,67.54744027481301,0.027568650397902166
bitcoin,2024-07-23,67607.71339918874,65.48512614840473,0.01879779314689167
bitcoin,2024-07-24,65942.41746522837,58.785296975804734,0.022137984744863084
bitcoin,2024-07-25,65403.53513022529,56.76152163713776,0.021300783258924025
bitcoin,2024-07-26,65749.96361965332,57.76807951072234,0.021155641970556013
bitcoin,2024-07-27,67920.2964857025,63.50066717474076,0.018347945419485076
bitcoin,2024-07-28,68055.40838968738,63.82983119605199,0.018215772580435143
bitcoin,2024-07-29,68242.2474440493,64.30917024287754,0.017564085506444217
bitcoin,2024-07-30,66770.32091848266,57.809455380544634,0.01936286139615632
bitcoin,2024-07-31,66219.05102486102,55.545173189735245,0.016959157890154345
bitcoin,2024-08-01,64679.77864703252,49.692450213272984,0.019098406825080936
bitcoin,2024-08-02,65357.52960767435,52.08637248191203,0.019498944698524177
